Module,Path,baseline,node22,node20,node18,bun,deno,workerd,wranglerV3,wranglerUnenv
path,win32.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,supported
path,win32.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path,win32.posix.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,supported
path,win32.posix.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.posix.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path,win32.win32.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,supported
path,win32.win32.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path,win32.win32.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,*self*,supported,supported,supported,supported,supported,supported,supported,mismatch,supported
path/posix,default.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,default.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/posix,default.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,default.posix.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/posix,default.posix.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.posix.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,default.win32.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/posix,default.win32.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,default.win32.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/posix,_makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,basename,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,delimiter,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,dirname,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,extname,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,format,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,isAbsolute,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,join,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,normalize,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,parse,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.posix.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.win32.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,posix.win32.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,posix.win32.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,relative,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,resolve,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,sep,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,toNamespacedPath,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/posix,win32.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.posix.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.win32.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/posix,win32.win32.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/posix,win32.win32.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,*self*,supported,supported,supported,supported,supported,supported,supported,mismatch,supported
path/win32,default.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,default.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/win32,default.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,default.posix.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/win32,default.posix.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.posix.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.*self*,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,default.win32.basename,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.delimiter,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.dirname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.extname,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.format,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.isAbsolute,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.join,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,supported,unsupported,unsupported
path/win32,default.win32.normalize,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.parse,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.posix,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.relative,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.resolve,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.sep,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.toNamespacedPath,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,default.win32.win32,supported,supported,supported,supported,supported,supported,supported,unsupported,supported
path/win32,_makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,basename,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,delimiter,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,dirname,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,extname,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,format,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,isAbsolute,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,join,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,normalize,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,parse,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.posix.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
